id,school_id,Number of Started Assigned Learning Activities,Number of Completed Assigned Learning Activities,Ratio of Completed Learning Activities to Assigned Learning Activities,Total Time in Completed Learning Activities,Average Time in Completed Learning Activities,Number of Exercise Activities,Number of Engagement Activities,Number of Comunication Activities,Number of Video Activities,Number of Game Activities,Number of Free Learning Activities,Number of Unique Free Learning Activities,Number of Started Learning Tracks,Number of Completed Learning Tracks,Total Time in Completed Learning Tracks,Average Time in Completed Learning Tracks,Number of Language Learning Tracks Started,Number of STEM Learning Tracks Started,Number of Music Learning Tracks Started,Number of Religion Learning Tracks Started,Number of Problems,Average Difficulty Rating,Average Fun Rating
81c057b6-106a-4bcd-849d-4aca0b3a71a9,13,24,24,0.631578947368421,1 days 00:30:24.560413,0 days 01:01:16.023350541,13,9,1,1,0,0,0,1,1,1 days 00:38:25.839000,1 days 00:38:25.839000,1,0,0,0,0,1.2307692307692308,4.3076923076923075
448c365c-1aba-4d72-a811-4eb69d326bf0,13,2,1,1.0,0 days 00:05:45.501795,0 days 00:05:45.501795,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
54dad900-01fd-46cc-a32f-57c740c2a580,13,2,2,2.0,0 days 00:07:52.389631,0 days 00:03:56.194815500,1,1,0,0,0,0,0,2,1,0 days 00:08:06.733000,0 days 00:08:06.733000,1,0,0,0,0,1.0,4.0
b4c56d53-496b-4d92-8953-e4636ebc168a,13,3,3,0.08108108108108109,0 days 00:05:28.761479,0 days 00:01:49.587159666,1,1,1,0,0,0,0,2,1,0 days 00:05:51.115000,0 days 00:05:51.115000,2,0,0,0,0,2.0,4.0
71854fb9-aeb4-4db5-9a2c-db40cdd1629e,13,2,1,1.0,0 days 00:04:24.394460,0 days 00:04:24.394460,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
a849390c-4643-428f-a55e-c7d78b9dfb4c,13,2,1,1.0,0 days 00:04:00.548132,0 days 00:04:00.548132,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
22361b8b-764b-4d5f-88a4-4d01d8e67ca1,13,2,1,1.0,0 days 00:06:14.861365,0 days 00:06:14.861365,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
3e8ea7c5-f8aa-4d1d-b790-e8f071498b22,13,2,1,1.0,0 days 00:04:15.973667,0 days 00:04:15.973667,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
201af75d-0433-448c-9701-0fc9eca21887,13,2,1,1.0,0 days 00:08:33.703760,0 days 00:08:33.703760,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
dd58a696-fa60-46e1-adae-f56567483032,13,0,0,,,,0,0,0,0,0,0,0,1,1,0 days 00:00:20.218000,0 days 00:00:20.218000,0,0,0,0,0,,
3bbf7fd9-95dd-47d4-8e0b-08c8073bcd2e,13,2,1,1.0,0 days 00:10:09.945043,0 days 00:10:09.945043,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
f08789a4-53fd-413f-b3c4-797edc286833,13,2,1,1.0,0 days 00:04:01.668653,0 days 00:04:01.668653,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
f9bd801a-9456-42d0-8da3-5d84cd9c0b60,13,2,2,2.0,0 days 00:04:02.534173,0 days 00:02:01.267086500,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
56b63bd5-662c-4682-9615-3fed6e1627d5,13,4,4,0.10810810810810811,0 days 00:05:44.891888,0 days 00:01:26.222972,1,3,0,0,0,0,0,2,1,0 days 00:06:40.954000,0 days 00:06:40.954000,2,0,0,0,0,2.0,3.0
a6a71072-1e69-452f-ac2d-7e01fa6ced2d,13,2,1,1.0,0 days 00:04:26.473130,0 days 00:04:26.473130,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
898713dc-67ec-46cb-92c8-75191c401d8f,13,2,1,1.0,0 days 00:00:00.256826,0 days 00:00:00.256826,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
33a86263-f665-44aa-936f-b4afbbfb1da3,13,25,25,0.6578947368421053,1 days 00:27:41.050205,0 days 00:58:42.442008200,14,9,2,0,0,0,0,1,1,1 days 00:30:44.571000,1 days 00:30:44.571000,1,0,0,0,0,5.0,1.3333333333333333
3c28cd4c-950e-4c89-b6b9-58c7d33e4766,13,27,26,0.6842105263157895,4 days 04:42:02.398923,0 days 03:52:23.169189346,14,10,2,1,0,0,0,1,1,5 days 04:05:57.248000,5 days 04:05:57.248000,1,0,0,0,1,1.8,4.066666666666666
3006c236-da0b-47c1-b7b7-ae1e633213e2,13,2,2,2.0,0 days 00:00:00.401681,0 days 00:00:00.200840500,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
e74068ab-7683-49d3-900d-e39e6439d305,13,35,35,0.9722222222222222,0 days 01:06:29.913950,0 days 00:01:53.997541428,19,13,1,1,1,0,0,1,1,1 days 00:34:08.702000,1 days 00:34:08.702000,1,0,0,0,0,1.3,1.6
d629edff-1716-4273-8dda-ef09212b7fff,13,2,1,1.0,0 days 00:04:05.487312,0 days 00:04:05.487312,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
1ef31978-c777-421b-89ba-6f5778c45927,13,2,1,1.0,0 days 00:07:05.270192,0 days 00:07:05.270192,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
6e7b21b2-b5b5-48fa-8909-d7ce376bde85,13,26,26,0.6842105263157895,0 days 01:31:56.302323,0 days 00:03:32.165473961,14,9,2,1,0,0,0,1,1,5 days 02:35:38.928000,5 days 02:35:38.928000,1,0,0,0,1,1.8,3.933333333333333
060023a1-e6c2-41bf-9ef9-0cd7987e9c31,13,2,0,0.0,,,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
f5a6e77d-4380-409a-9e1a-34bed2a97408,13,2,1,1.0,0 days 00:05:11.977098,0 days 00:05:11.977098,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
bbb0fed3-fa89-4aea-86d8-2d373bdcc872,13,2,1,1.0,0 days 00:07:26.415952,0 days 00:07:26.415952,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
bf52ce43-c778-453d-943f-f45a0845e5ff,13,2,1,1.0,0 days 00:05:12.338830,0 days 00:05:12.338830,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
1b246c81-f9ca-43f3-9bfc-1415a1ff2d6b,13,2,2,2.0,0 days 00:20:36.298340,0 days 00:10:18.149170,1,1,0,0,0,0,0,1,1,0 days 00:21:55.091000,0 days 00:21:55.091000,1,0,0,0,0,1.0,1.0
7e549627-7e65-4e64-b04b-3ff1f3f98c96,13,2,2,2.0,0 days 00:14:27.484771,0 days 00:07:13.742385500,1,1,0,0,0,3,3,1,0,,,1,0,0,0,0,,
b546832d-76a3-4cce-b3e5-6273c7b29dcc,13,2,1,1.0,0 days 00:09:22.984712,0 days 00:09:22.984712,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
c2ac7d5a-f37c-4899-88cb-d76b72cc73ec,13,2,2,2.0,0 days 00:07:06.284534,0 days 00:03:33.142267,1,1,0,0,0,0,0,1,1,0 days 00:07:28.157000,0 days 00:07:28.157000,1,0,0,0,0,4.0,3.0
2a26f766-5328-41ad-9526-cb0e203fbc4c,13,2,2,2.0,0 days 00:33:52.393953,0 days 00:16:56.196976500,1,1,0,0,0,0,0,1,1,0 days 00:00:16.798000,0 days 00:00:16.798000,1,0,0,0,0,4.0,3.0
d10e3b79-72cf-4ea7-a4d8-93b222ea2c74,13,2,1,1.0,0 days 00:05:33.166606,0 days 00:05:33.166606,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
f8e9764f-b7d5-43d1-a2ed-bf4c4a00f725,13,2,1,1.0,0 days 00:05:14.400680,0 days 00:05:14.400680,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
15b655a9-2e71-4fd2-bfa5-0a9ba6b12c2b,13,2,1,1.0,0 days 00:05:51.680062,0 days 00:05:51.680062,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
941ec1e7-e9c6-49c1-9489-60d0279493b0,13,2,1,1.0,0 days 00:07:14.415973,0 days 00:07:14.415973,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
7c8f3ab5-8c72-453d-8205-3a8d85b17513,13,2,2,2.0,0 days 00:19:24.999642,0 days 00:09:42.499821,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,3.0,3.0
2646a86a-254e-4f83-ac12-60749f580d23,16,3,2,0.2,0 days 00:00:00.455850,0 days 00:00:00.227925,1,0,2,0,0,0,0,1,1,0 days 00:00:27.625000,0 days 00:00:27.625000,0,1,0,0,0,,
99931574-89fb-4082-a383-c4d6c7ae4d82,16,6,2,0.2,0 days 00:00:00.418009,0 days 00:00:00.209004500,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
f3b16d71-e93f-4555-9bab-e11ffd6b3d83,16,6,2,0.2,0 days 00:00:00.421117,0 days 00:00:00.210558500,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
8bba31e5-0e07-4c1d-9e38-c690161a56ad,16,8,8,0.8,4 days 03:08:55.974792,0 days 12:23:36.996849,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,4.4
fa8ffd8f-58fa-4ddb-af65-dabc723b5387,16,6,5,0.5,3 days 02:56:36.817643,0 days 14:59:19.363528600,4,0,2,0,0,2,2,1,0,,,0,1,0,0,0,2.0,4.0
26027561-7ec9-450e-a6f5-b7982ab62866,16,4,3,0.3,4 days 02:47:49.562276,1 days 08:55:56.520758666,2,0,2,0,0,8,4,1,0,,,0,1,0,0,0,2.0,4.0
8d2d4af1-4714-479a-ad36-9562b46cd098,16,8,5,0.5,2 days 22:53:45.753626,0 days 14:10:45.150725200,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,3.0
8ace3bb4-70ec-4608-b545-57c5563a65eb,16,0,0,,,,0,0,0,0,0,0,0,1,1,0 days 00:00:20.421000,0 days 00:00:20.421000,0,0,0,0,0,,
c22b5700-81f1-495a-aaf3-f59c90fbd25d,16,8,2,0.2,0 days 00:00:00.425562,0 days 00:00:00.212781,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
032ab353-5399-4367-b578-58e53db559e2,16,7,5,0.5,0 days 00:41:49.328814,0 days 00:08:21.865762800,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.3333333333333335,3.0
a6077fce-35c9-4b00-923f-1ee180dc3fee,16,6,3,0.3,2 days 20:26:47.063842,0 days 22:48:55.687947333,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,3.0
0b648f5d-20a2-4af6-9e63-72254e0ed0e9,16,8,5,0.5,2 days 05:47:08.144573,0 days 10:45:25.628914600,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,4.0
7bda39e3-d7dd-4cf3-b386-8b11491b32f2,16,4,3,0.3,1 days 23:52:24.101337,0 days 15:57:28.033779,2,0,2,0,0,0,0,1,1,1 days 23:56:05.464000,1 days 23:56:05.464000,0,1,0,0,0,1.0,4.0
92dafa52-4b13-49ae-abc6-836791a09804,16,6,3,0.3,0 days 20:19:34.249994,0 days 06:46:31.416664666,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
c615ea04-58ac-4e82-9819-e93f2735c50b,16,6,2,0.2,0 days 00:00:00.452538,0 days 00:00:00.226269,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
62687773-e6f0-4535-85e7-19196478a14d,16,6,2,0.2,0 days 00:00:00.420142,0 days 00:00:00.210071,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
60411aca-1eda-46f6-a0a9-104ac12020a3,16,5,2,0.2,1 days 21:18:35.969104,0 days 22:39:17.984552,4,0,1,0,0,0,0,1,0,,,0,1,0,0,0,,
b26a87c9-84ab-4a9e-b67b-6d57791b09f2,16,5,3,0.3,1 days 21:15:09.496581,0 days 15:05:03.165527,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,4.0
1dc56be6-5105-4e2c-94cd-08c69547d969,16,5,3,0.3,2 days 20:24:19.887482,0 days 22:48:06.629160666,3,0,2,0,0,0,0,1,0,,,0,1,0,0,4,,
f1b1e3fe-e25f-4b8d-93c5-c9d7ee0f0e53,16,5,2,0.2,0 days 00:00:00.382679,0 days 00:00:00.191339500,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
5a3b2ea7-0390-4681-89ff-654c5fc06f6a,16,5,2,0.2,0 days 00:00:00.476399,0 days 00:00:00.238199500,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
8e0394e1-b95f-4c42-a50e-dca08edaa368,16,4,2,0.2,0 days 00:00:00.440186,0 days 00:00:00.220093,2,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
1e11e68f-489a-41dc-b2c5-68daf7b2a837,16,5,2,0.2,0 days 00:00:00.416338,0 days 00:00:00.208169,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
3c5ed24c-556e-4c3f-a58c-0aa86b56b19e,16,5,4,0.4,0 days 00:00:10.874161,0 days 00:00:02.718540250,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,3.0,3.0
ec80f944-ed05-400e-83ef-e3a78d481f5d,16,8,7,0.7,1 days 21:15:10.770755,0 days 06:27:52.967250714,6,0,2,0,0,0,0,1,0,,,0,1,0,0,1,1.0,5.0
296dbad8-1370-40a6-8b98-4a1ac2ac49b8,16,6,2,0.2,0 days 00:00:00.342353,0 days 00:00:00.171176500,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
11509e86-b1b2-4c09-8aaf-55a6c195414d,16,7,2,0.2,0 days 00:00:00.445457,0 days 00:00:00.222728500,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
dce03f0e-8083-4418-9b12-9d064196092a,16,8,6,0.6,0 days 20:54:15.621788,0 days 03:29:02.603631333,6,0,2,0,0,0,0,1,1,5 days 17:42:13.086000,5 days 17:42:13.086000,0,1,0,0,0,3.0,4.333333333333333
18e7eebe-0508-4e9c-a20f-293080d11e2f,16,6,2,0.2,0 days 00:00:00.458590,0 days 00:00:00.229295,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
a2bd61ee-e801-4d84-b1bc-9991b0df93b9,16,8,5,0.5,0 days 01:53:33.340169,0 days 00:22:42.668033800,6,0,2,0,0,0,0,1,1,3 days 19:22:42.594000,3 days 19:22:42.594000,0,1,0,0,0,3.5,3.5
2b9894ee-6193-49b2-b766-769a57d4c0f9,16,4,2,0.2,0 days 00:00:00.443764,0 days 00:00:00.221882,2,0,2,0,0,0,0,1,1,1 days 23:29:43.579000,1 days 23:29:43.579000,0,1,0,0,0,,
b927dcca-78ec-4a6a-98d1-a7b7257a9b3f,16,7,5,0.5,0 days 01:51:04.252119,0 days 00:22:12.850423800,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.5,3.5
fb5505bc-d79d-4348-bea5-10ebeae5a1ad,16,6,3,0.3,0 days 20:22:18.788291,0 days 06:47:26.262763666,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
72e77e3e-8924-4ca6-8ffb-5d1c6829a95c,16,12,12,0.46153846153846156,0 days 00:02:49.307683,0 days 00:00:14.108973583,7,0,5,0,0,0,0,1,0,,,0,1,0,0,0,2.75,3.125
6d5ce7c5-df99-426e-a4cd-184b3f030a2f,16,5,3,0.3,1 days 21:22:12.086132,0 days 15:07:24.028710666,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
a75a2903-853c-48b4-9d08-077f1197e28d,16,6,5,0.5,2 days 18:57:49.691808,0 days 13:23:33.938361600,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,4.0
fbb7dfbb-6f3b-43b5-bd53-7dd85b119d2a,16,7,4,0.4,0 days 19:59:18.304175,0 days 04:59:49.576043750,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,3.0,4.0
826b71eb-cd0f-43be-bcb7-1a8ad2bdbf49,16,8,6,0.6,0 days 01:56:31.411597,0 days 00:19:25.235266166,5,0,3,0,0,0,0,1,0,,,0,1,0,0,0,1.6666666666666667,4.0
78b45402-3c31-4f21-a68a-01252b085675,16,7,4,0.4,0 days 00:03:48.519156,0 days 00:00:57.129789,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,3.0,4.0
36dc820f-0944-4e0a-bc86-73cbc76e5630,16,8,6,0.6,4 days 02:34:12.051787,0 days 16:25:42.008631166,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.25,3.0
8afe8720-1495-4911-8287-ed78780d944f,16,8,2,0.2,0 days 00:00:00.503511,0 days 00:00:00.251755500,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
fdc4d7fe-1181-49e8-a1e0-7eea244dadb8,16,5,3,0.3,0 days 00:16:36.599822,0 days 00:05:32.199940666,3,0,2,0,0,0,0,1,0,,,0,1,0,0,0,5.0,1.0
57e231e2-a0c6-497d-aced-e3a4b1f47ca8,16,6,0,0.0,,,6,0,0,0,0,0,0,1,0,,,0,1,0,0,0,,
50af7cda-abf2-4606-ab95-219160d2588e,16,6,6,0.6,3 days 18:33:06.385513,0 days 15:05:31.064252166,6,0,0,0,0,0,0,1,1,3 days 19:22:58.844000,3 days 19:22:58.844000,0,1,0,0,0,3.4,3.4
81b6f860-0e30-4948-b0a5-26b83df49d95,16,6,2,0.2,0 days 00:00:00.413237,0 days 00:00:00.206618500,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
314ea05a-ec9d-4499-a8a2-de1ed7f7026c,16,7,5,0.5,1 days 00:49:36.657658,0 days 04:57:55.331531600,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,3.3333333333333335,4.0
ecbd8240-87b8-4a8b-b84c-c056bc54a4a6,16,6,2,0.2,1 days 01:52:50.388404,0 days 12:56:25.194202,6,0,0,0,0,0,0,1,0,,,0,1,0,0,0,1.5,4.5
aa497530-6a04-44d8-acd9-471e8052cc6c,16,8,7,0.7,1 days 01:55:31.202705,0 days 03:42:13.028957857,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,5.0
4eec0abd-2fa9-4267-8c55-58345d48d4b0,16,8,7,0.7,3 days 19:10:55.092542,0 days 13:01:33.584648857,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,2.0,3.25
c25b6635-0d08-4481-a705-76514980d18a,16,6,2,0.2,0 days 00:00:00.421751,0 days 00:00:00.210875500,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
101c9bed-ff40-48ca-80ba-d432c4fac9f6,16,7,3,0.3,0 days 18:45:21.853254,0 days 06:15:07.284418,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
6c78b5a2-16f7-43c4-b4c7-530378547061,16,6,5,0.5,1 days 18:52:31.943774,0 days 08:34:30.388754800,4,0,2,0,0,0,0,1,1,1 days 18:57:27.491000,1 days 18:57:27.491000,0,1,0,0,0,,
50ae8e46-d9a4-4da4-9e69-39761fff461d,16,5,0,0.0,,,5,0,0,0,0,1,1,1,0,,,0,1,0,0,0,,
cab890a2-7946-45d8-8581-2edb262c950e,16,9,7,0.7,3 days 19:49:37.784168,0 days 13:07:05.397738285,7,0,2,0,0,0,0,1,0,,,0,1,0,0,0,3.0,4.0
07dca221-94db-4f92-91dc-f0a7d2e6033e,16,8,7,0.7,3 days 17:26:55.435466,0 days 12:46:42.205066571,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,3.0,1.75
0c0d430f-4163-4a02-8125-974ced19b7b1,16,8,7,0.7,2 days 02:35:14.721494,0 days 07:13:36.388784857,6,0,2,0,0,0,0,1,1,3 days 19:23:44.832000,3 days 19:23:44.832000,0,1,0,0,0,,
d1e54cce-04d1-42ef-bde0-3729e97a0339,16,5,0,0.0,,,5,0,0,0,0,0,0,1,0,,,0,1,0,0,0,,
b1904319-d966-4066-9a5c-a4c52e3e0519,16,7,4,0.4,0 days 01:48:11.701932,0 days 00:27:02.925483,5,0,2,0,0,0,0,1,1,3 days 19:23:44.898000,3 days 19:23:44.898000,0,1,0,0,0,1.0,5.0
d6cdd847-e4a1-45b6-943c-133896c58ff6,16,5,0,0.0,,,5,0,0,0,0,0,0,1,0,,,0,1,0,0,0,,
3d8b0481-ea9f-4bd1-b127-e60b46dcf0a8,16,6,1,0.1,0 days 00:00:00.360405,0 days 00:00:00.360405,5,0,1,0,0,0,0,1,0,,,0,1,0,0,0,,
737f863b-048e-489f-9058-911ce1cbb75b,16,7,4,0.4,1 days 20:02:33.292554,0 days 11:00:38.323138500,5,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
a2416ea4-c476-4cc5-90fd-513b7ef0f740,16,8,3,0.3,0 days 00:39:05.804687,0 days 00:13:01.934895666,6,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
0039c625-142c-4872-8f19-1cd780d8f8ae,16,6,3,0.3,0 days 23:58:44.141033,0 days 07:59:34.713677666,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
d3fcb520-98f1-4544-9caa-7536be76f540,16,26,26,1.04,6 days 23:37:43.008821,0 days 06:26:50.115723884,14,0,12,0,0,0,0,1,1,9 days 01:56:35.869000,9 days 01:56:35.869000,0,1,0,0,0,2.05,4.0
5395199d-cf6b-43f0-b21a-133d97c10a4c,16,6,2,0.2,0 days 00:00:00.444280,0 days 00:00:00.222140,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
ecfdd678-77ef-4337-a1e5-7c309d79847d,16,2,0,0.0,,,0,0,0,2,0,0,0,2,1,0 days 00:00:40.758000,0 days 00:00:40.758000,2,0,0,0,1,,
254b9837-3dec-4c09-8bcf-f9ea4972e178,16,13,13,0.65,2 days 21:38:26.016545,0 days 05:21:25.078195769,6,3,0,4,0,0,0,2,1,2 days 21:12:54.532000,2 days 21:12:54.532000,2,0,0,0,0,1.4444444444444444,3.888888888888889
10789d7f-cfdb-46b9-bdec-f8a02ba09fa8,16,7,5,0.25,2 days 20:52:33.296984,0 days 13:46:30.659396800,2,2,0,3,0,0,0,2,0,,,2,0,0,0,1,,
4987ded2-73c3-4fb4-ba8f-0bdd92d8b2a9,16,16,16,0.8,2 days 21:25:33.691991,0 days 04:20:20.855749437,7,3,0,6,0,0,0,2,1,2 days 21:09:14.128000,2 days 21:09:14.128000,2,0,0,0,0,1.4545454545454546,4.363636363636363
2666e06c-e6db-460a-a8b7-49690d8879ff,16,17,17,0.85,2 days 21:33:14.782049,0 days 04:05:29.104826411,8,3,0,6,0,0,0,2,1,2 days 21:06:26.237000,2 days 21:06:26.237000,2,0,0,0,3,1.4166666666666667,4.333333333333333
2ba54f3b-e5a8-4281-915d-056e01f55bdb,16,6,4,0.2,4 days 03:11:03.069865,1 days 00:47:45.767466250,2,2,0,2,0,0,0,2,0,,,2,0,0,0,0,1.0,3.5
d3686db9-0eb3-40ee-b86e-e6ad43457097,16,2,2,2.0,0 days 00:16:40.441446,0 days 00:08:20.220723,1,1,0,0,0,0,0,1,1,0 days 00:19:29.434000,0 days 00:19:29.434000,1,0,0,0,0,1.0,5.0
ec0004ff-4b08-4b88-a317-deb387ebe4f3,16,2,1,1.0,0 days 00:06:02.036984,0 days 00:06:02.036984,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
c5edd2ac-2982-4c98-815a-9a15357be81c,16,2,1,1.0,0 days 00:00:00.249589,0 days 00:00:00.249589,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
6feb6dcd-a9f4-4245-898b-85cb39c95d1d,16,2,1,1.0,0 days 00:05:36.617768,0 days 00:05:36.617768,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
35c361a5-9029-4058-ba7e-c0c7d55d7665,16,2,1,1.0,0 days 00:06:21.902975,0 days 00:06:21.902975,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
c24393de-bd93-41ea-bc99-823c15fa03ec,16,2,2,2.0,0 days 00:00:57.368028,0 days 00:00:28.684014,1,1,0,0,0,1,1,1,1,0 days 00:07:48.792000,0 days 00:07:48.792000,1,0,0,0,0,,
3671b1d2-35c4-48db-af88-cadbfdaa97a0,16,2,1,1.0,0 days 00:09:01.401533,0 days 00:09:01.401533,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
2aeef008-acf4-4930-b3c6-8eeda362b592,16,4,3,0.15,0 days 00:00:00.592813,0 days 00:00:00.197604333,0,2,0,2,0,0,0,2,0,,,2,0,0,0,0,,
735efc9c-c651-4881-a627-6e495cfb2a75,16,2,1,1.0,0 days 00:06:58.926689,0 days 00:06:58.926689,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
43639b11-af6a-4b56-b2bc-545c583320ef,16,2,2,2.0,0 days 00:00:00.387758,0 days 00:00:00.193879,1,1,0,0,0,0,0,1,1,0 days 00:07:06.224000,0 days 00:07:06.224000,1,0,0,0,0,2.0,2.0
a2da1a81-6f16-4d40-88b6-1da2f192df6a,16,10,9,0.36,0 days 00:09:40.966173,0 days 00:01:04.551797,5,0,5,0,0,0,0,1,0,,,0,1,0,0,0,3.1666666666666665,3.8333333333333335
92dc4cc5-91fa-4b1f-aa61-86ddfc8b3ec3,16,40,31,0.49206349206349204,26 days 14:08:33.523928,0 days 20:35:06.887868645,28,0,12,0,0,0,0,2,1,7 days 00:04:31.338000,7 days 00:04:31.338000,0,2,0,0,0,2.8947368421052633,3.1052631578947367
bd7d52a8-44da-435c-99f6-cda4bc89cd8b,16,38,38,1.027027027027027,2 days 02:40:02.818949,0 days 01:20:00.074182868,25,0,13,0,0,0,0,1,1,9 days 01:55:15.958000,9 days 01:55:15.958000,0,1,0,0,0,1.92,4.24
f0e721e6-56e8-4cc1-a27c-46851af56ba8,16,38,38,1.027027027027027,4 days 04:17:39.511410,0 days 02:38:21.566089736,25,0,13,0,0,0,0,1,1,9 days 01:55:25.489000,9 days 01:55:25.489000,0,1,0,0,0,2.04,4.2
8e0c7cf3-025a-4de8-a4bf-475e4cc0c47c,16,38,38,1.027027027027027,9 days 01:08:53.481881,0 days 05:42:51.933733710,25,0,13,0,0,0,0,1,1,9 days 01:32:42.773000,9 days 01:32:42.773000,0,1,0,0,0,2.04,4.0
e8f7b769-8b63-43d4-8833-a71e6469b49c,16,49,49,0.7777777777777778,4 days 22:35:07.014430,0 days 02:25:12.388049591,31,0,18,0,0,0,0,2,1,7 days 00:05:26.814000,7 days 00:05:26.814000,0,2,0,0,0,1.393939393939394,4.393939393939394
4c961a67-9e8e-401c-9eff-0004758b4b09,16,15,15,0.5769230769230769,0 days 00:14:58.165528,0 days 00:00:59.877701866,9,0,6,0,0,0,0,1,0,,,0,1,0,0,0,2.8333333333333335,5.0
9bb14d27-9ecf-4020-a963-8300d39f1bc3,16,6,5,0.2,2 days 01:30:22.445066,0 days 09:54:04.489013200,3,0,3,0,0,0,0,1,0,,,0,1,0,0,0,3.0,3.6666666666666665
baf7f431-df69-4341-a571-e788a9001eeb,16,12,11,0.4230769230769231,2 days 02:21:07.031628,0 days 04:34:38.821057090,7,0,5,0,0,0,0,1,0,,,0,1,0,0,1,2.125,3.875
287325e7-98cf-4e91-bb03-2b2a6c8d8ecd,16,15,13,0.5,4 days 21:50:30.656882,0 days 09:03:53.127452461,9,0,6,0,0,0,0,1,0,,,0,1,0,0,0,2.6,4.5
fad383bc-cd56-4cee-9d9e-996f8001e998,16,6,2,0.2,0 days 00:00:00.440433,0 days 00:00:00.220216500,4,0,2,0,0,0,0,1,0,,,0,1,0,0,0,,
227a133b-b120-4f74-a51d-67ebd732ec05,16,13,12,0.46153846153846156,2 days 02:16:26.436163,0 days 04:11:22.203013583,7,0,6,0,0,0,0,1,0,,,0,1,0,0,0,2.0,4.375
